Industry,Date,County,High Wage Count
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-05-01,San Diego,1163
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-06-01,San Diego,1184
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-07-01,San Diego,1199
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-08-01,San Diego,1188
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-09-01,San Diego,1166
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-12-01,San Diego,1148
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-10-01,San Diego,1159
recreational vehicle parks and camps and rooming and boarding houses dormitories and workers camps,2019-11-01,San Diego,1152
colleges universities and professional schools including junior colleges,2019-03-01,San Diego,2777
colleges universities and professional schools including junior colleges,2019-01-01,San Diego,2668
colleges universities and professional schools including junior colleges,2019-02-01,San Diego,2712
colleges universities and professional schools including junior colleges,2019-04-01,San Diego,2821
colleges universities and professional schools including junior colleges,2019-05-01,San Diego,2624
colleges universities and professional schools including junior colleges,2019-06-01,San Diego,2559
colleges universities and professional schools including junior colleges,2019-07-01,San Diego,2406
colleges universities and professional schools including junior colleges,2019-08-01,San Diego,2362
colleges universities and professional schools including junior colleges,2019-09-01,San Diego,2340
colleges universities and professional schools including junior colleges,2019-12-01,San Diego,2668
colleges universities and professional schools including junior colleges,2019-10-01,San Diego,2624
colleges universities and professional schools including junior colleges,2019-11-01,San Diego,2690
clothing stores,2019-03-01,San Diego,72
clothing stores,2019-01-01,San Diego,79
clothing stores,2019-02-01,San Diego,74
clothing stores,2019-04-01,San Diego,73
clothing stores,2019-05-01,San Diego,71
clothing stores,2019-06-01,San Diego,73
clothing stores,2019-07-01,San Diego,75
clothing stores,2019-08-01,San Diego,75
clothing stores,2019-09-01,San Diego,72
clothing stores,2019-12-01,San Diego,88
clothing stores,2019-10-01,San Diego,76
clothing stores,2019-11-01,San Diego,85
waste management and remediation services,2019-03-01,San Diego,658
waste management and remediation services,2019-01-01,San Diego,642
waste management and remediation services,2019-02-01,San Diego,642
waste management and remediation services,2019-04-01,San Diego,658
waste management and remediation services,2019-05-01,San Diego,658
waste management and remediation services,2019-06-01,San Diego,658
waste management and remediation services,2019-07-01,San Diego,658
waste management and remediation services,2019-08-01,San Diego,658
waste management and remediation services,2019-09-01,San Diego,658
waste management and remediation services,2019-12-01,San Diego,658
waste management and remediation services,2019-10-01,San Diego,675
waste management and remediation services,2019-11-01,San Diego,675
us marines,2019-03-01,San Diego,1818
us marines,2019-01-01,San Diego,1872
us marines,2019-02-01,San Diego,1845
us marines,2019-04-01,San Diego,1818
us marines,2019-05-01,San Diego,1845
us marines,2019-06-01,San Diego,1964
us marines,2019-07-01,San Diego,1872
us marines,2019-08-01,San Diego,1818
us marines,2019-09-01,San Diego,1845
us marines,2019-12-01,San Diego,1854
us marines,2019-10-01,San Diego,1854
us marines,2019-11-01,San Diego,1854
us marines,2019-03-01,San Diego,1818
us marines,2019-01-01,San Diego,1872
us marines,2019-02-01,San Diego,1845
us marines,2019-04-01,San Diego,1818
us marines,2019-05-01,San Diego,1845
us marines,2019-06-01,San Diego,1964
us marines,2019-07-01,San Diego,1872
us marines,2019-08-01,San Diego,1818
us marines,2019-09-01,San Diego,1845
us marines,2019-12-01,San Diego,1854
us marines,2019-10-01,San Diego,1854
us marines,2019-11-01,San Diego,1854
colleges universities and professional schools including junior colleges,2019-03-01,San Diego,2777
colleges universities and professional schools including junior colleges,2019-01-01,San Diego,2668
colleges universities and professional schools including junior colleges,2019-02-01,San Diego,2712
colleges universities and professional schools including junior colleges,2019-04-01,San Diego,2821
colleges universities and professional schools including junior colleges,2019-05-01,San Diego,2624
colleges universities and professional schools including junior colleges,2019-06-01,San Diego,2559
colleges universities and professional schools including junior colleges,2019-07-01,San Diego,2406
colleges universities and professional schools including junior colleges,2019-08-01,San Diego,2362
colleges universities and professional schools including junior colleges,2019-09-01,San Diego,2340
colleges universities and professional schools including junior colleges,2019-12-01,San Diego,2668
colleges universities and professional schools including junior colleges,2019-10-01,San Diego,2624
colleges universities and professional schools including junior colleges,2019-11-01,San Diego,2690
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-03-01,San Diego,3707
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-01-01,San Diego,3691
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-02-01,San Diego,3724
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-04-01,San Diego,3756
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-05-01,San Diego,3773
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-06-01,San Diego,3789
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-07-01,San Diego,3872
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-08-01,San Diego,3938
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-09-01,San Diego,3921
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-12-01,San Diego,3921
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-10-01,San Diego,3921
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2019-11-01,San Diego,3905
aerospace products and parts manufacturing,2019-03-01,San Diego,8033
aerospace products and parts manufacturing,2019-01-01,San Diego,8033
aerospace products and parts manufacturing,2019-02-01,San Diego,8033
aerospace products and parts manufacturing,2019-04-01,San Diego,8033
aerospace products and parts manufacturing,2019-05-01,San Diego,7972
aerospace products and parts manufacturing,2019-06-01,San Diego,8033
aerospace products and parts manufacturing,2019-07-01,San Diego,8153
aerospace products and parts manufacturing,2019-08-01,San Diego,8093
aerospace products and parts manufacturing,2019-09-01,San Diego,8093
aerospace products and parts manufacturing,2019-12-01,San Diego,8153
aerospace products and parts manufacturing,2019-10-01,San Diego,8093
aerospace products and parts manufacturing,2019-11-01,San Diego,8093
us marines,2019-03-01,San Diego,1818
us marines,2019-01-01,San Diego,1872
us marines,2019-02-01,San Diego,1845
us marines,2019-04-01,San Diego,1818
us marines,2019-05-01,San Diego,1845
us marines,2019-06-01,San Diego,1964
us marines,2019-07-01,San Diego,1872
us marines,2019-08-01,San Diego,1818
us marines,2019-09-01,San Diego,1845
us marines,2019-12-01,San Diego,1854
us marines,2019-10-01,San Diego,1854
us marines,2019-11-01,San Diego,1854
general merchandise stores including warehouse clubs and supercenters,2019-03-01,San Diego,808
general merchandise stores including warehouse clubs and supercenters,2019-01-01,San Diego,860
general merchandise stores including warehouse clubs and supercenters,2019-02-01,San Diego,821
general merchandise stores including warehouse clubs and supercenters,2019-04-01,San Diego,812
general merchandise stores including warehouse clubs and supercenters,2019-05-01,San Diego,812
general merchandise stores including warehouse clubs and supercenters,2019-06-01,San Diego,805
general merchandise stores including warehouse clubs and supercenters,2019-07-01,San Diego,818
general merchandise stores including warehouse clubs and supercenters,2019-08-01,San Diego,825
general merchandise stores including warehouse clubs and supercenters,2019-09-01,San Diego,828
general merchandise stores including warehouse clubs and supercenters,2019-12-01,San Diego,962
general merchandise stores including warehouse clubs and supercenters,2019-10-01,San Diego,847
general merchandise stores including warehouse clubs and supercenters,2019-11-01,San Diego,952
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-03-01,San Diego,0
