Industry,Date,County,High Wage Count
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Shasta,652
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Shasta,652
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Shasta,652
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Shasta,652
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Shasta,737
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Shasta,737
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Shasta,737
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Shasta,737
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Shasta,745
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Shasta,745
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Shasta,745
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Shasta,745
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Solano,788
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Solano,788
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Solano,788
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Solano,788
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Solano,761
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Solano,761
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Solano,761
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Solano,761
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Solano,751
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Solano,770
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Solano,770
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Solano,770
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Solano,770
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Solano,770
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Solano,770
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Solano,770
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Solano,770
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Solano,779
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Solano,779
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Solano,779
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Solano,779
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Solano,881
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Solano,881
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Solano,881
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Solano,881
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Solano,891
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Solano,891
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Solano,891
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Solano,891
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Sonoma,231
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Sonoma,231
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Sonoma,231
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Sonoma,231
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Sonoma,223
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Sonoma,223
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Sonoma,223
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Sonoma,223
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Sonoma,220
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Sonoma,226
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Sonoma,226
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Sonoma,226
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Sonoma,226
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Sonoma,226
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Sonoma,226
