Industry,Date,County,High Wage Count,Cost of Living,Employment Count,Output Race
individual and family services,2019-10-01,Los Angeles,234,80216,7021.162620938505,Multiracial
individual and family services,2019-10-01,Los Angeles,234,80216,7021.162620938505,Multiracial
individual and family services,2019-10-01,Los Angeles,234,80216,7021.162620938505,Multiracial
individual and family services,2019-10-01,Los Angeles,234,80216,7021.162620938505,Multiracial
individual and family services,2019-11-01,Los Angeles,234,80216,7038.922728748636,Multiracial
individual and family services,2019-11-01,Los Angeles,234,80216,7038.922728748636,Multiracial
individual and family services,2019-11-01,Los Angeles,234,80216,7038.922728748636,Multiracial
individual and family services,2019-11-01,Los Angeles,234,80216,7038.922728748636,Multiracial
individual and family services,2019-12-01,Los Angeles,235,80216,7056.682836558767,Multiracial
individual and family services,2019-12-01,Los Angeles,235,80216,7056.682836558767,Multiracial
individual and family services,2019-12-01,Los Angeles,235,80216,7056.682836558767,Multiracial
individual and family services,2019-12-01,Los Angeles,235,80216,7056.682836558767,Multiracial
insurance carriers,2019-01-01,Los Angeles,301,80216,605.6533652483387,Multiracial
insurance carriers,2019-01-01,Los Angeles,301,80216,605.6533652483387,Multiracial
insurance carriers,2019-02-01,Los Angeles,300,80216,602.7133003684924,Multiracial
insurance carriers,2019-02-01,Los Angeles,300,80216,602.7133003684924,Multiracial
insurance carriers,2019-03-01,Los Angeles,304,80216,611.5334950080312,Multiracial
insurance carriers,2019-03-01,Los Angeles,304,80216,611.5334950080312,Multiracial
insurance carriers,2019-04-01,Los Angeles,304,80216,611.5334950080312,Multiracial
insurance carriers,2019-04-01,Los Angeles,304,80216,611.5334950080312,Multiracial
insurance carriers,2019-05-01,Los Angeles,303,80216,608.5934301281849,Multiracial
insurance carriers,2019-05-01,Los Angeles,303,80216,608.5934301281849,Multiracial
insurance carriers,2019-06-01,Los Angeles,301,80216,605.6533652483387,Multiracial
insurance carriers,2019-06-01,Los Angeles,301,80216,605.6533652483387,Multiracial
insurance carriers,2019-07-01,Los Angeles,304,80216,611.5334950080312,Multiracial
insurance carriers,2019-07-01,Los Angeles,304,80216,611.5334950080312,Multiracial
insurance carriers,2019-08-01,Los Angeles,304,80216,611.5334950080312,Multiracial
insurance carriers,2019-08-01,Los Angeles,304,80216,611.5334950080312,Multiracial
insurance carriers,2019-09-01,Los Angeles,301,80216,605.6533652483387,Multiracial
insurance carriers,2019-09-01,Los Angeles,301,80216,605.6533652483387,Multiracial
insurance carriers,2019-10-01,Los Angeles,300,80216,602.7133003684924,Multiracial
insurance carriers,2019-10-01,Los Angeles,300,80216,602.7133003684924,Multiracial
insurance carriers,2019-11-01,Los Angeles,300,80216,602.7133003684924,Multiracial
insurance carriers,2019-11-01,Los Angeles,300,80216,602.7133003684924,Multiracial
insurance carriers,2019-12-01,Los Angeles,304,80216,611.5334950080312,Multiracial
insurance carriers,2019-12-01,Los Angeles,304,80216,611.5334950080312,Multiracial
investigation and security services,2019-01-01,Los Angeles,0,80216,1913.2885538039754,Multiracial
investigation and security services,2019-01-01,Los Angeles,0,80216,1913.2885538039754,Multiracial
investigation and security services,2019-01-01,Los Angeles,0,80216,1913.2885538039754,Multiracial
investigation and security services,2019-01-01,Los Angeles,0,80216,1913.2885538039754,Multiracial
investigation and security services,2019-01-01,Los Angeles,0,80216,1913.2885538039754,Multiracial
investigation and security services,2019-01-01,Los Angeles,0,80216,1913.2885538039754,Multiracial
investigation and security services,2019-02-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-02-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-02-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-02-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-02-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-02-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-03-01,Los Angeles,0,80216,1906.04124867593,Multiracial
investigation and security services,2019-03-01,Los Angeles,0,80216,1906.04124867593,Multiracial
investigation and security services,2019-03-01,Los Angeles,0,80216,1906.04124867593,Multiracial
investigation and security services,2019-03-01,Los Angeles,0,80216,1906.04124867593,Multiracial
investigation and security services,2019-03-01,Los Angeles,0,80216,1906.04124867593,Multiracial
investigation and security services,2019-03-01,Los Angeles,0,80216,1906.04124867593,Multiracial
investigation and security services,2019-04-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-04-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-04-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-04-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-04-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-04-01,Los Angeles,0,80216,1902.4175961119074,Multiracial
investigation and security services,2019-05-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-05-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-05-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-05-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-05-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-05-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-06-01,Los Angeles,0,80216,1909.6649012399528,Multiracial
investigation and security services,2019-06-01,Los Angeles,0,80216,1909.6649012399528,Multiracial
investigation and security services,2019-06-01,Los Angeles,0,80216,1909.6649012399528,Multiracial
investigation and security services,2019-06-01,Los Angeles,0,80216,1909.6649012399528,Multiracial
investigation and security services,2019-06-01,Los Angeles,0,80216,1909.6649012399528,Multiracial
investigation and security services,2019-06-01,Los Angeles,0,80216,1909.6649012399528,Multiracial
investigation and security services,2019-07-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-07-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-07-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-07-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-07-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-07-01,Los Angeles,0,80216,1942.2777743161569,Multiracial
investigation and security services,2019-08-01,Los Angeles,0,80216,1956.7723845722476,Multiracial
investigation and security services,2019-08-01,Los Angeles,0,80216,1956.7723845722476,Multiracial
investigation and security services,2019-08-01,Los Angeles,0,80216,1956.7723845722476,Multiracial
investigation and security services,2019-08-01,Los Angeles,0,80216,1956.7723845722476,Multiracial
investigation and security services,2019-08-01,Los Angeles,0,80216,1956.7723845722476,Multiracial
investigation and security services,2019-08-01,Los Angeles,0,80216,1956.7723845722476,Multiracial
investigation and security services,2019-09-01,Los Angeles,0,80216,1982.1379525204063,Multiracial
investigation and security services,2019-09-01,Los Angeles,0,80216,1982.1379525204063,Multiracial
investigation and security services,2019-09-01,Los Angeles,0,80216,1982.1379525204063,Multiracial
investigation and security services,2019-09-01,Los Angeles,0,80216,1982.1379525204063,Multiracial
investigation and security services,2019-09-01,Los Angeles,0,80216,1982.1379525204063,Multiracial
investigation and security services,2019-09-01,Los Angeles,0,80216,1982.1379525204063,Multiracial
investigation and security services,2019-10-01,Los Angeles,0,80216,2032.8690884167238,Multiracial
investigation and security services,2019-10-01,Los Angeles,0,80216,2032.8690884167238,Multiracial
investigation and security services,2019-10-01,Los Angeles,0,80216,2032.8690884167238,Multiracial
investigation and security services,2019-10-01,Los Angeles,0,80216,2032.8690884167238,Multiracial
investigation and security services,2019-10-01,Los Angeles,0,80216,2032.8690884167238,Multiracial
investigation and security services,2019-10-01,Los Angeles,0,80216,2032.8690884167238,Multiracial
investigation and security services,2019-11-01,Los Angeles,0,80216,2036.4927409807467,Multiracial
investigation and security services,2019-11-01,Los Angeles,0,80216,2036.4927409807467,Multiracial
investigation and security services,2019-11-01,Los Angeles,0,80216,2036.4927409807467,Multiracial
investigation and security services,2019-11-01,Los Angeles,0,80216,2036.4927409807467,Multiracial
investigation and security services,2019-11-01,Los Angeles,0,80216,2036.4927409807467,Multiracial
investigation and security services,2019-11-01,Los Angeles,0,80216,2036.4927409807467,Multiracial
investigation and security services,2019-12-01,Los Angeles,0,80216,2018.374478160633,Multiracial
investigation and security services,2019-12-01,Los Angeles,0,80216,2018.374478160633,Multiracial
investigation and security services,2019-12-01,Los Angeles,0,80216,2018.374478160633,Multiracial
investigation and security services,2019-12-01,Los Angeles,0,80216,2018.374478160633,Multiracial
investigation and security services,2019-12-01,Los Angeles,0,80216,2018.374478160633,Multiracial
investigation and security services,2019-12-01,Los Angeles,0,80216,2018.374478160633,Multiracial
legal services,2019-01-01,Los Angeles,574,80216,1377.4623643893224,Multiracial
legal services,2019-01-01,Los Angeles,574,80216,1377.4623643893224,Multiracial
legal services,2019-02-01,Los Angeles,575,80216,1380.056455471035,Multiracial
legal services,2019-02-01,Los Angeles,575,80216,1380.056455471035,Multiracial
legal services,2019-03-01,Los Angeles,577,80216,1385.2446376344599,Multiracial
legal services,2019-03-01,Los Angeles,577,80216,1385.2446376344599,Multiracial
legal services,2019-04-01,Los Angeles,577,80216,1385.2446376344599,Multiracial
legal services,2019-04-01,Los Angeles,577,80216,1385.2446376344599,Multiracial
legal services,2019-05-01,Los Angeles,578,80216,1387.8387287161722,Multiracial
legal services,2019-05-01,Los Angeles,578,80216,1387.8387287161722,Multiracial
legal services,2019-06-01,Los Angeles,587,80216,1408.5914573698722,Multiracial
legal services,2019-06-01,Los Angeles,587,80216,1408.5914573698722,Multiracial
legal services,2019-07-01,Los Angeles,589,80216,1413.779639533297,Multiracial
legal services,2019-07-01,Los Angeles,589,80216,1413.779639533297,Multiracial
legal services,2019-08-01,Los Angeles,587,80216,1408.5914573698722,Multiracial
legal services,2019-08-01,Los Angeles,587,80216,1408.5914573698722,Multiracial
legal services,2019-09-01,Los Angeles,582,80216,1398.2150930430223,Multiracial
legal services,2019-09-01,Los Angeles,582,80216,1398.2150930430223,Multiracial
legal services,2019-10-01,Los Angeles,595,80216,1429.3441860235719,Multiracial
legal services,2019-10-01,Los Angeles,595,80216,1429.3441860235719,Multiracial
legal services,2019-11-01,Los Angeles,599,80216,1437.1264592687094,Multiracial
legal services,2019-11-01,Los Angeles,599,80216,1437.1264592687094,Multiracial
