CDI Regions,Industry Title,region_wt_mean_wage,unweighted_ind_counts,wt_reg_ind_counts,wt_reg_high_wage_count,wt_reg_high_wage_perc
Orange,Private households,53922.29522876032,1529,15051.0,1639.0,10.889641884260183
Orange,"Drinking places, alcohol beverages",53922.29522876032,258,1834.0,193.0,10.523446019629226
Orange,Barber shops,53922.29522876032,120,1059.0,108.0,10.198300283286118
Orange,Convenience Stores,53922.29522876032,211,1959.0,194.0,9.903011740684024
Orange,Hardware stores,53922.29522876032,262,2355.0,228.0,9.681528662420384
Orange,"Independent Artists, Writers, And Performers",53922.29522876032,979,4405.0,420.0,9.534619750283769
Orange,Office supplies and stationary stores,53922.29522876032,171,1574.0,145.0,9.212198221092757
Orange,Restaurants and other food services,53922.29522876032,13350,131228.0,11232.0,8.559148962111744
Orange,Landscaping services,53922.29522876032,1688,15947.0,1353.0,8.484354424029599
Orange,Retail bakeries,53922.29522876032,261,3418.0,287.0,8.39672322995904
Orange,Gasoline stations,53922.29522876032,498,3764.0,303.0,8.049946865037194
Orange,Supermarkets And Grocery (Except Convenience) Stores,53922.29522876032,3177,27506.0,2140.0,7.780120700937977
Orange,Glass and glass products manufacturing,53922.29522876032,125,1407.0,103.0,7.320540156361052
Orange,Fruit and vegetable preserving and specialty foods,53922.29522876032,354,1615.0,112.0,6.934984520123839
Orange,Household appliance stores,53922.29522876032,70,686.0,44.0,6.41399416909621
Orange,Department stores,53922.29522876032,796,7042.0,410.0,5.822209599545584
Orange,Used merchandise stores,53922.29522876032,405,3826.0,215.0,5.6194458964976475
Orange,Beauty salons,53922.29522876032,1417,16227.0,844.0,5.201207863437481
Orange,Office of chiropractors,53922.29522876032,167,1572.0,72.0,4.580152671755725
Orange,Child day care services,53922.29522876032,2034,15819.0,716.0,4.526202667678109
Orange,Services to buildings and dwellings (except cleaning during construction and immediately after construction) ,53922.29522876032,2243,23215.0,1020.0,4.3937109627396085
Orange,"Structural metals, and boiler, tank, and shipping container manufacturing",53922.29522876032,291,1853.0,77.0,4.155423637344846
Orange,Nail salons and other personal care services,53922.29522876032,839,11608.0,449.0,3.86802205375603
Orange,Specialty food stores,53922.29522876032,374,2772.0,73.0,2.6334776334776335
Orange,Shoe stores,53922.29522876032,274,2154.0,43.0,1.9962859795728878
Orange,Taxi and limousine service,53922.29522876032,1146,9256.0,58.0,0.6266205704407951
Orange,Ship and boat building,53922.29522876032,91,421.0,0.0,0.0
Orange,Not specified metal industries,53922.29522876032,23,44.0,0.0,0.0
Orange,Miscellaneous nonmetallic mineral products manufacturing,53922.29522876032,62,608.0,0.0,0.0
Orange,Bowling centers,53922.29522876032,42,403.0,0.0,0.0
Orange,"Recreational vehicle parks and camps, and rooming and boarding houses, dormitories, and workers' camps",53922.29522876032,272,863.0,0.0,0.0
Orange,Musical instrument and supplies stores,53922.29522876032,76,511.0,0.0,0.0
Orange,"Unemployed, with no work experience in past 5 years",53922.29522876032,2013,15115.0,0.0,0.0
Orange,Carpet and rug mills,53922.29522876032,18,261.0,0.0,0.0
Orange,Textile And Fabric Finishing and Fabric Coating Mills,53922.29522876032,30,418.0,0.0,0.0
Orange,Animal production and aquaculture ,53922.29522876032,479,303.0,0.0,0.0
Orange,Scenic and sightseeing transportation,53922.29522876032,68,577.0,0.0,0.0
Orange,Book stores and news dealers,53922.29522876032,162,988.0,0.0,0.0
Orange,U.S. Coast Guard,53922.29522876032,36,28.0,0.0,0.0
Orange,Textile product mills except carpets and rugs,53922.29522876032,120,597.0,0.0,0.0
Orange,Farm supplies merchant wholesalers,53922.29522876032,66,235.0,0.0,0.0
Orange,"Sewing, needlework and piece goods stores",53922.29522876032,83,653.0,0.0,0.0
Orange,Clay building material and refractories manufacturing,53922.29522876032,21,396.0,0.0,0.0
Orange,Sawmills and wood preservation,53922.29522876032,81,325.0,0.0,0.0
Orange,Sound recording industries,53922.29522876032,177,282.0,0.0,0.0
Sacramento,Nonmetallic mineral mining and quarrying,47228.951045962676,62,181.0,181.0,100.0
Sacramento,"Metals and minerals, except petroleum, merchant wholesalers",47228.951045962676,76,58.0,58.0,100.0
Sacramento,Natural gas distribution,47228.951045962676,152,416.0,416.0,100.0
Sacramento,U.S. Army,47228.951045962676,142,60.0,60.0,100.0
Sacramento,Not specified wholesale trade,47228.951045962676,235,644.0,644.0,100.0
Sacramento,Sewage treatment facilities,47228.951045962676,108,1747.0,1747.0,100.0
Sacramento,Water transportation,47228.951045962676,95,79.0,79.0,100.0
Sacramento,Dairy products,47228.951045962676,213,345.0,345.0,100.0
Sacramento,"Rubber products, except tires",47228.951045962676,58,301.0,301.0,100.0
Sacramento,"Soap, cleaning compound, and cosmetics",47228.951045962676,202,256.0,256.0,100.0
Sacramento,"Pulp, paper, and paperboard mills",47228.951045962676,80,313.0,313.0,100.0
Sacramento,Tires,47228.951045962676,24,47.0,47.0,100.0
Sacramento,Not specified utilities,47228.951045962676,41,233.0,233.0,100.0
Sacramento,"Other information services, except libraries and archives, and internet publishing and broadcasting and web search portals",47228.951045962676,74,224.0,224.0,100.0
Sacramento,"Paint, coating, and adhesives",47228.951045962676,60,85.0,85.0,100.0
Sacramento,"Nonferrous metal, except aluminum, production and processing",47228.951045962676,26,118.0,118.0,100.0
Sacramento,"U.S. Armed forces, branch not specified",47228.951045962676,77,940.0,864.0,91.91489361702128
Sacramento,Aerospace products and parts manufacturing,47228.951045962676,178,419.0,378.0,90.21479713603819
Sacramento,"Forestry, except logging",47228.951045962676,96,570.0,506.0,88.7719298245614
Sacramento,"Construction, and mining and oil and gas field machinery",47228.951045962676,29,421.0,373.0,88.59857482185272
Sacramento,"Electric and gas, and other combinations",47228.951045962676,364,2203.0,1900.0,86.24602814344077
Sacramento,Broadcasting (except internet),47228.951045962676,724,3737.0,2988.0,79.95718490767996
Sacramento,Management of companies and enterprises,47228.951045962676,324,2024.0,1600.0,79.05138339920948
Sacramento,"Coating, engraving, heat treating and allied activities",47228.951045962676,83,950.0,744.0,78.3157894736842
Sacramento,"Wholesale electronic markets, agents and brokers",47228.951045962676,211,709.0,552.0,77.85613540197461
Sacramento,"Commercial, industrial, and other intangible assets rental and leasing",47228.951045962676,160,1148.0,866.0,75.43554006968641
Sacramento,"Sporting and athletic goods, and doll, toy, and game manufacturing",47228.951045962676,169,1138.0,844.0,74.16520210896309
Sacramento,Software publishers,47228.951045962676,405,1109.0,816.0,73.57980162308387
Sacramento,"Cement, concrete, lime, and gypsum products manufacturing",47228.951045962676,127,695.0,511.0,73.5251798561151
Sacramento,Computer systems design and related services,47228.951045962676,6238,21411.0,15548.0,72.61687917425623
Sacramento,Petroleum refining,47228.951045962676,188,318.0,227.0,71.38364779874213
Sacramento,Rail transportation,47228.951045962676,152,2292.0,1635.0,71.33507853403141
Sacramento,"Justice, public order, and safety activities",47228.951045962676,3792,29986.0,21202.0,70.70632962048956
Sacramento,"Electric power generation, transmission and distribution",47228.951045962676,558,5382.0,3793.0,70.47565960609438
Sacramento,"Water, steam, air conditioning, and irrigation systems",47228.951045962676,442,4724.0,3318.0,70.23708721422524
Sacramento,"Electronic components and products, n.e.c.",47228.951045962676,2146,10994.0,7642.0,69.51064216845552
Sacramento,Professional and commercial equipment and supplies merchant wholesalers,47228.951045962676,506,2694.0,1852.0,68.74536005939123
Sacramento,U.S. Air Force,47228.951045962676,222,1454.0,999.0,68.707015130674
Sacramento,Administration of environmental quality and housing programs,47228.951045962676,425,6210.0,4244.0,68.34138486312399
Sacramento,Industrial and miscellaneous chemicals,47228.951045962676,224,1265.0,857.0,67.74703557312253
Sacramento,Commercial and service industry machinery manufacturing,47228.951045962676,106,454.0,307.0,67.62114537444934
Sacramento,Insurance Carriers,47228.951045962676,2181,22372.0,15076.0,67.38780618630432
Sacramento,"Advertising, public relations, and related services",47228.951045962676,1062,4223.0,2839.0,67.22708974662562
Sacramento,Administration of economic programs and space research,47228.951045962676,682,13487.0,9030.0,66.95336249721954
Sacramento,"General medical and surgical hospitals, and specialty (except psychiatric and substance abuse) hospitals",47228.951045962676,7895,58568.0,39096.0,66.75317579565633
Sacramento,Executive offices and legislative bodies,47228.951045962676,1869,23714.0,15613.0,65.83874504512103
Sacramento,"Data processing, hosting, and related services",47228.951045962676,273,907.0,594.0,65.49062844542448
Sacramento,"Architectural, engineering, and related services",47228.951045962676,2484,13333.0,8730.0,65.47663691592291
Sacramento,Public finance activities,47228.951045962676,463,12332.0,8037.0,65.1719104768083
Sacramento,Scientific research and development services,47228.951045962676,1684,4853.0,3138.0,64.6610344117041
Sacramento,Sugar and confectionery products,47228.951045962676,81,297.0,192.0,64.64646464646465
Sacramento,Miscellaneous paper and pulp products,47228.951045962676,39,313.0,200.0,63.897763578274756
Sacramento,Bowling centers,47228.951045962676,42,500.0,317.0,63.4
Sacramento,National security and international affairs,47228.951045962676,1045,2608.0,1651.0,63.30521472392638
Sacramento,Banking and related activities,47228.951045962676,1844,8927.0,5650.0,63.29113924050633
Sacramento,Air transportation,47228.951045962676,757,5006.0,3163.0,63.18417898521774
Sacramento,Logging,47228.951045962676,44,138.0,87.0,63.04347826086957
Sacramento,"Fabric mills, except knitting mills",47228.951045962676,89,197.0,122.0,61.92893401015228
Sacramento,"Business, professional, political and similar organizations",47228.951045962676,219,2605.0,1584.0,60.80614203454895
Sacramento,Nondepository credit and related activities,47228.951045962676,1297,6341.0,3842.0,60.58981233243968
Sacramento,"Animal food, grain and oilseed milling",47228.951045962676,102,1008.0,608.0,60.317460317460316
Sacramento,Pharmaceuticals and medicines,47228.951045962676,878,3066.0,1831.0,59.71950424005219
Sacramento,Offices of physicians,47228.951045962676,2281,12988.0,7645.0,58.86202648598706
Sacramento,"Drugs, sundries, and chemical and allied product merchant wholesalers",47228.951045962676,349,2151.0,1260.0,58.57740585774059
Sacramento,Iron and steel mills and steel products manufacturing,47228.951045962676,135,753.0,440.0,58.432934926958836
Sacramento,"Navigational, measuring, electromedical, and control instruments",47228.951045962676,470,1077.0,619.0,57.47446610956361
Sacramento,"Apparel, piece goods, and notions merchant wholesalers",47228.951045962676,403,544.0,306.0,56.25
Sacramento,Paper and paper products mechant wholesalers,47228.951045962676,81,276.0,153.0,55.434782608695656
Sacramento,Labor unions,47228.951045962676,172,984.0,545.0,55.386178861788615
Sacramento,Internet publishing and broadcasting and web search portals,47228.951045962676,898,1077.0,596.0,55.33890436397401
Sacramento,Miscellaneous nondurable goods merchant wholesalers,47228.951045962676,361,1454.0,794.0,54.60797799174691
Sacramento,Computer and peripheral equipment manufacturing,47228.951045962676,524,3112.0,1698.0,54.56298200514139
Sacramento,Spectator Sports,47228.951045962676,258,2365.0,1286.0,54.376321353065535
Sacramento,Outpatient care centers,47228.951045962676,2556,12922.0,6921.0,53.55982046122891
Sacramento,Other health care services,47228.951045962676,1634,13731.0,7277.0,52.996868399970865
Sacramento,Wired telecommunications carriers,47228.951045962676,659,4178.0,2156.0,51.60363810435615
Sacramento,Other direct selling establishments,47228.951045962676,211,1563.0,796.0,50.927703134996804
Sacramento,"Securities, commodities, funds, trusts, and other financial investments",47228.951045962676,1740,9306.0,4696.0,50.46206748334407
Sacramento,Other general government and support,47228.951045962676,261,2843.0,1425.0,50.123109391487866
Sacramento,Oil and gas extraction,47228.951045962676,64,126.0,63.0,50.0
Sacramento,Aircraft and parts manufacturing,47228.951045962676,1736,2998.0,1498.0,49.96664442961974
Sacramento,"Machinery, equipment, and supplies merchant wholesalers",47228.951045962676,426,3187.0,1587.0,49.796046438657044
Sacramento,"Agencies, Brokerages, And Other Insurance Related Activities",47228.951045962676,823,8376.0,4131.0,49.31948424068768
Sacramento,Legal services,47228.951045962676,2730,11845.0,5754.0,48.57745884339384
Sacramento,Other motor vehicle dealers,47228.951045962676,143,1141.0,553.0,48.466257668711656
Sacramento,Postal service,47228.951045962676,948,6643.0,3201.0,48.18606051482764
Sacramento,"Management, scientific and technical consulting services",47228.951045962676,2918,14452.0,6893.0,47.69582064766122
Sacramento,U.S. Coast Guard,47228.951045962676,36,346.0,162.0,46.82080924855491
Sacramento,Furniture and home furnishing merchant wholesalers   ,47228.951045962676,166,1362.0,632.0,46.40234948604993
Sacramento,Petroleum and petroleum products merchant wholesalers ,47228.951045962676,88,1155.0,535.0,46.320346320346324
Sacramento,"Resin, synthetic rubber, and fibers and filaments",47228.951045962676,122,698.0,315.0,45.12893982808023
Sacramento,Farm supplies merchant wholesalers,47228.951045962676,66,778.0,351.0,45.11568123393317
Sacramento,Administration of human resource programs,47228.951045962676,2024,22646.0,10058.0,44.414024551797226
Sacramento,Medical equipment and supplies,47228.951045962676,1265,3537.0,1569.0,44.3596268023749
Sacramento,"Bakeries and tortilla manufacturing, except retail bakeries",47228.951045962676,309,1423.0,630.0,44.27266338721012
Sacramento,"Engine, turbine, and power transmission equipment manufacturing",47228.951045962676,53,276.0,122.0,44.20289855072464
Sacramento,Electronics stores,47228.951045962676,927,6091.0,2686.0,44.09784928583155
Sacramento,Office supplies and stationary stores,47228.951045962676,171,620.0,272.0,43.87096774193549
