Industry,Date,Region,High Wage Count,Employment Count,Cost of Living,Region Population,Year
natural resources mining and construction,2018-04-01,Kern,19429,24700.0,56288,887641,2018
natural resources mining and construction,2018-05-01,Kern,19665,25000.0,56288,887641,2018
natural resources mining and construction,2018-06-01,Kern,19744,25100.0,56288,887641,2018
natural resources mining and construction,2018-07-01,Kern,20216,25700.0,56288,887641,2018
natural resources mining and construction,2018-08-01,Kern,20373,25900.0,56288,887641,2018
natural resources mining and construction,2018-09-01,Kern,20294,25800.0,56288,887641,2018
natural resources mining and construction,2018-10-01,Kern,20216,25700.0,56288,887641,2018
natural resources mining and construction,2018-11-01,Kern,20137,25600.0,56288,887641,2018
natural resources mining and construction,2018-12-01,Kern,20373,25900.0,56288,887641,2018
nondurable goods,2018-01-01,Kern,1238,8400.0,56288,887641,2018
nondurable goods,2018-02-01,Kern,1267,8600.0,56288,887641,2018
nondurable goods,2018-03-01,Kern,1253,8500.0,56288,887641,2018
nondurable goods,2018-04-01,Kern,1194,8100.0,56288,887641,2018
nondurable goods,2018-05-01,Kern,1208,8200.0,56288,887641,2018
nondurable goods,2018-06-01,Kern,1223,8300.0,56288,887641,2018
nondurable goods,2018-07-01,Kern,1208,8200.0,56288,887641,2018
nondurable goods,2018-08-01,Kern,1253,8500.0,56288,887641,2018
nondurable goods,2018-09-01,Kern,1267,8600.0,56288,887641,2018
nondurable goods,2018-10-01,Kern,1267,8600.0,56288,887641,2018
nondurable goods,2018-11-01,Kern,1238,8400.0,56288,887641,2018
nondurable goods,2018-12-01,Kern,1179,8000.0,56288,887641,2018
other services,2018-01-01,Kern,1625,7500.0,56288,887641,2018
other services,2018-02-01,Kern,1625,7500.0,56288,887641,2018
other services,2018-03-01,Kern,1647,7600.0,56288,887641,2018
other services,2018-04-01,Kern,1669,7700.0,56288,887641,2018
other services,2018-05-01,Kern,1669,7700.0,56288,887641,2018
other services,2018-06-01,Kern,1669,7700.0,56288,887641,2018
other services,2018-07-01,Kern,1669,7700.0,56288,887641,2018
other services,2018-08-01,Kern,1820,8400.0,56288,887641,2018
other services,2018-09-01,Kern,1820,8400.0,56288,887641,2018
other services,2018-10-01,Kern,1820,8400.0,56288,887641,2018
other services,2018-11-01,Kern,1777,8200.0,56288,887641,2018
other services,2018-12-01,Kern,1777,8200.0,56288,887641,2018
professional scientific and technical services,2018-01-01,Kern,2449,9500.0,56288,887641,2018
professional scientific and technical services,2018-02-01,Kern,2501,9700.0,56288,887641,2018
professional scientific and technical services,2018-03-01,Kern,2475,9600.0,56288,887641,2018
professional scientific and technical services,2018-04-01,Kern,2475,9600.0,56288,887641,2018
professional scientific and technical services,2018-05-01,Kern,2398,9300.0,56288,887641,2018
professional scientific and technical services,2018-06-01,Kern,2424,9400.0,56288,887641,2018
professional scientific and technical services,2018-07-01,Kern,2424,9400.0,56288,887641,2018
professional scientific and technical services,2018-08-01,Kern,2398,9300.0,56288,887641,2018
professional scientific and technical services,2018-09-01,Kern,2372,9200.0,56288,887641,2018
professional scientific and technical services,2018-10-01,Kern,2424,9400.0,56288,887641,2018
professional scientific and technical services,2018-11-01,Kern,2449,9500.0,56288,887641,2018
professional scientific and technical services,2018-12-01,Kern,2449,9500.0,56288,887641,2018
real estate and rental and leasing,2018-01-01,Kern,1591,3000.0,56288,887641,2018
real estate and rental and leasing,2018-02-01,Kern,1591,3000.0,56288,887641,2018
real estate and rental and leasing,2018-03-01,Kern,1591,3000.0,56288,887641,2018
real estate and rental and leasing,2018-04-01,Kern,1644,3100.0,56288,887641,2018
real estate and rental and leasing,2018-05-01,Kern,1644,3100.0,56288,887641,2018
real estate and rental and leasing,2018-06-01,Kern,1644,3100.0,56288,887641,2018
real estate and rental and leasing,2018-07-01,Kern,1697,3200.0,56288,887641,2018
real estate and rental and leasing,2018-08-01,Kern,1644,3100.0,56288,887641,2018
real estate and rental and leasing,2018-09-01,Kern,1697,3200.0,56288,887641,2018
real estate and rental and leasing,2018-10-01,Kern,1697,3200.0,56288,887641,2018
real estate and rental and leasing,2018-11-01,Kern,1697,3200.0,56288,887641,2018
real estate and rental and leasing,2018-12-01,Kern,1697,3200.0,56288,887641,2018
retail trade,2018-01-01,Kern,1988,32000.0,56288,887641,2018
retail trade,2018-02-01,Kern,1963,31600.0,56288,887641,2018
retail trade,2018-03-01,Kern,1963,31600.0,56288,887641,2018
retail trade,2018-04-01,Kern,1969,31700.0,56288,887641,2018
retail trade,2018-05-01,Kern,1981,31900.0,56288,887641,2018
retail trade,2018-06-01,Kern,1969,31700.0,56288,887641,2018
retail trade,2018-07-01,Kern,1963,31600.0,56288,887641,2018
retail trade,2018-08-01,Kern,1963,31600.0,56288,887641,2018
retail trade,2018-09-01,Kern,1938,31200.0,56288,887641,2018
retail trade,2018-10-01,Kern,1944,31300.0,56288,887641,2018
retail trade,2018-11-01,Kern,2031,32700.0,56288,887641,2018
retail trade,2018-12-01,Kern,2037,32800.0,56288,887641,2018
state government,2018-01-01,Kern,2669,10200.0,56288,887641,2018
state government,2018-02-01,Kern,2695,10300.0,56288,887641,2018
state government,2018-03-01,Kern,2695,10300.0,56288,887641,2018
state government,2018-04-01,Kern,2695,10300.0,56288,887641,2018
state government,2018-05-01,Kern,2695,10300.0,56288,887641,2018
state government,2018-06-01,Kern,2695,10300.0,56288,887641,2018
state government,2018-07-01,Kern,2643,10100.0,56288,887641,2018
state government,2018-08-01,Kern,2591,9900.0,56288,887641,2018
state government,2018-09-01,Kern,2669,10200.0,56288,887641,2018
state government,2018-10-01,Kern,2695,10300.0,56288,887641,2018
state government,2018-11-01,Kern,2695,10300.0,56288,887641,2018
state government,2018-12-01,Kern,2722,10400.0,56288,887641,2018
total farm,2018-01-01,Kern,5597,53100.0,56288,887641,2018
total farm,2018-02-01,Kern,5576,52900.0,56288,887641,2018
total farm,2018-03-01,Kern,4469,42400.0,56288,887641,2018
total farm,2018-04-01,Kern,5934,56300.0,56288,887641,2018
total farm,2018-05-01,Kern,6714,63700.0,56288,887641,2018
total farm,2018-06-01,Kern,6841,64900.0,56288,887641,2018
total farm,2018-07-01,Kern,7294,69200.0,56288,887641,2018
total farm,2018-08-01,Kern,7863,74600.0,56288,887641,2018
total farm,2018-09-01,Kern,7663,72700.0,56288,887641,2018
total farm,2018-10-01,Kern,7758,73600.0,56288,887641,2018
total farm,2018-11-01,Kern,7104,67400.0,56288,887641,2018
total farm,2018-12-01,Kern,6145,58300.0,56288,887641,2018
transportation warehousing and utilities,2018-01-01,Kern,3416,12400.0,56288,887641,2018
transportation warehousing and utilities,2018-02-01,Kern,3443,12500.0,56288,887641,2018
transportation warehousing and utilities,2018-03-01,Kern,3526,12800.0,56288,887641,2018
transportation warehousing and utilities,2018-04-01,Kern,3609,13100.0,56288,887641,2018
transportation warehousing and utilities,2018-05-01,Kern,3664,13300.0,56288,887641,2018
transportation warehousing and utilities,2018-06-01,Kern,3691,13400.0,56288,887641,2018
transportation warehousing and utilities,2018-07-01,Kern,3636,13200.0,56288,887641,2018
transportation warehousing and utilities,2018-08-01,Kern,3746,13600.0,56288,887641,2018
transportation warehousing and utilities,2018-09-01,Kern,3774,13700.0,56288,887641,2018
transportation warehousing and utilities,2018-10-01,Kern,3774,13700.0,56288,887641,2018
transportation warehousing and utilities,2018-11-01,Kern,3746,13600.0,56288,887641,2018
transportation warehousing and utilities,2018-12-01,Kern,3719,13500.0,56288,887641,2018
wholesale trade,2018-01-01,Kern,1532,8300.0,56288,887641,2018
wholesale trade,2018-02-01,Kern,1514,8200.0,56288,887641,2018
wholesale trade,2018-03-01,Kern,1532,8300.0,56288,887641,2018
wholesale trade,2018-04-01,Kern,1532,8300.0,56288,887641,2018
wholesale trade,2018-05-01,Kern,1532,8300.0,56288,887641,2018
wholesale trade,2018-06-01,Kern,1532,8300.0,56288,887641,2018
wholesale trade,2018-07-01,Kern,1532,8300.0,56288,887641,2018
wholesale trade,2018-08-01,Kern,1532,8300.0,56288,887641,2018
wholesale trade,2018-09-01,Kern,1514,8200.0,56288,887641,2018
wholesale trade,2018-10-01,Kern,1514,8200.0,56288,887641,2018
wholesale trade,2018-11-01,Kern,1514,8200.0,56288,887641,2018
wholesale trade,2018-12-01,Kern,1496,8100.0,56288,887641,2018
accommodation and food services,2018-01-01,Los Angeles,24765,430900.0,77533,10081570,2018
accommodation and food services,2018-02-01,Los Angeles,24972,434500.0,77533,10081570,2018
accommodation and food services,2018-03-01,Los Angeles,25104,436800.0,77533,10081570,2018
accommodation and food services,2018-04-01,Los Angeles,25397,441900.0,77533,10081570,2018
accommodation and food services,2018-05-01,Los Angeles,25593,445300.0,77533,10081570,2018
accommodation and food services,2018-06-01,Los Angeles,25610,445600.0,77533,10081570,2018
accommodation and food services,2018-07-01,Los Angeles,25604,445500.0,77533,10081570,2018
accommodation and food services,2018-08-01,Los Angeles,25702,447200.0,77533,10081570,2018
accommodation and food services,2018-09-01,Los Angeles,25575,445000.0,77533,10081570,2018
accommodation and food services,2018-10-01,Los Angeles,25639,446100.0,77533,10081570,2018
accommodation and food services,2018-11-01,Los Angeles,25529,444200.0,77533,10081570,2018
accommodation and food services,2018-12-01,Los Angeles,25506,443800.0,77533,10081570,2018
administrative and support and waste services,2018-01-01,Los Angeles,35035,264500.0,77533,10081570,2018
administrative and support and waste services,2018-02-01,Los Angeles,35141,265300.0,77533,10081570,2018
administrative and support and waste services,2018-03-01,Los Angeles,35233,266000.0,77533,10081570,2018
administrative and support and waste services,2018-04-01,Los Angeles,35869,270800.0,77533,10081570,2018
administrative and support and waste services,2018-05-01,Los Angeles,36081,272400.0,77533,10081570,2018
administrative and support and waste services,2018-06-01,Los Angeles,36227,273500.0,77533,10081570,2018
administrative and support and waste services,2018-07-01,Los Angeles,36346,274400.0,77533,10081570,2018
administrative and support and waste services,2018-08-01,Los Angeles,36955,279000.0,77533,10081570,2018
administrative and support and waste services,2018-09-01,Los Angeles,37379,282200.0,77533,10081570,2018
administrative and support and waste services,2018-10-01,Los Angeles,38095,287600.0,77533,10081570,2018
administrative and support and waste services,2018-11-01,Los Angeles,38465,290400.0,77533,10081570,2018
administrative and support and waste services,2018-12-01,Los Angeles,38227,288600.0,77533,10081570,2018
arts entertainment and recreation,2018-01-01,Los Angeles,23807,88000.0,77533,10081570,2018
arts entertainment and recreation,2018-02-01,Los Angeles,24240,89600.0,77533,10081570,2018
arts entertainment and recreation,2018-03-01,Los Angeles,24618,91000.0,77533,10081570,2018
arts entertainment and recreation,2018-04-01,Los Angeles,25078,92700.0,77533,10081570,2018
arts entertainment and recreation,2018-05-01,Los Angeles,25538,94400.0,77533,10081570,2018
arts entertainment and recreation,2018-06-01,Los Angeles,25971,96000.0,77533,10081570,2018
arts entertainment and recreation,2018-07-01,Los Angeles,26161,96700.0,77533,10081570,2018
arts entertainment and recreation,2018-08-01,Los Angeles,25917,95800.0,77533,10081570,2018
arts entertainment and recreation,2018-09-01,Los Angeles,25295,93500.0,77533,10081570,2018
arts entertainment and recreation,2018-10-01,Los Angeles,26620,98400.0,77533,10081570,2018
arts entertainment and recreation,2018-11-01,Los Angeles,25944,95900.0,77533,10081570,2018
arts entertainment and recreation,2018-12-01,Los Angeles,26783,99000.0,77533,10081570,2018
durable goods,2018-01-01,Los Angeles,60908,199200.0,77533,10081570,2018
durable goods,2018-02-01,Los Angeles,61244,200300.0,77533,10081570,2018
durable goods,2018-03-01,Los Angeles,61306,200500.0,77533,10081570,2018
durable goods,2018-04-01,Los Angeles,60847,199000.0,77533,10081570,2018
durable goods,2018-05-01,Los Angeles,60908,199200.0,77533,10081570,2018
durable goods,2018-06-01,Los Angeles,61214,200200.0,77533,10081570,2018
durable goods,2018-07-01,Los Angeles,61336,200600.0,77533,10081570,2018
durable goods,2018-08-01,Los Angeles,61275,200400.0,77533,10081570,2018
durable goods,2018-09-01,Los Angeles,61183,200100.0,77533,10081570,2018
durable goods,2018-10-01,Los Angeles,61000,199500.0,77533,10081570,2018
durable goods,2018-11-01,Los Angeles,61092,199800.0,77533,10081570,2018
durable goods,2018-12-01,Los Angeles,61306,200500.0,77533,10081570,2018
educational services,2018-01-01,Los Angeles,36756,130900.0,77533,10081570,2018
educational services,2018-02-01,Los Angeles,38131,135800.0,77533,10081570,2018
educational services,2018-03-01,Los Angeles,38047,135500.0,77533,10081570,2018
educational services,2018-04-01,Los Angeles,38047,135500.0,77533,10081570,2018
educational services,2018-05-01,Los Angeles,37317,132900.0,77533,10081570,2018
educational services,2018-06-01,Los Angeles,35323,125800.0,77533,10081570,2018
educational services,2018-07-01,Los Angeles,33105,117900.0,77533,10081570,2018
educational services,2018-08-01,Los Angeles,33976,121000.0,77533,10081570,2018
educational services,2018-09-01,Los Angeles,36559,130200.0,77533,10081570,2018
educational services,2018-10-01,Los Angeles,38188,136000.0,77533,10081570,2018
educational services,2018-11-01,Los Angeles,38440,136900.0,77533,10081570,2018
educational services,2018-12-01,Los Angeles,38384,136700.0,77533,10081570,2018
federal government,2018-01-01,Los Angeles,19991,47500.0,77533,10081570,2018
federal government,2018-02-01,Los Angeles,19907,47300.0,77533,10081570,2018
federal government,2018-03-01,Los Angeles,19781,47000.0,77533,10081570,2018
federal government,2018-04-01,Los Angeles,19865,47200.0,77533,10081570,2018
federal government,2018-05-01,Los Angeles,19781,47000.0,77533,10081570,2018
federal government,2018-06-01,Los Angeles,19823,47100.0,77533,10081570,2018
federal government,2018-07-01,Los Angeles,19907,47300.0,77533,10081570,2018
federal government,2018-08-01,Los Angeles,19739,46900.0,77533,10081570,2018
federal government,2018-09-01,Los Angeles,19781,47000.0,77533,10081570,2018
federal government,2018-10-01,Los Angeles,19823,47100.0,77533,10081570,2018
federal government,2018-11-01,Los Angeles,20075,47700.0,77533,10081570,2018
federal government,2018-12-01,Los Angeles,20244,48100.0,77533,10081570,2018
financial activities,2018-01-01,Los Angeles,80494,221000.0,77533,10081570,2018
financial activities,2018-02-01,Los Angeles,80894,222100.0,77533,10081570,2018
financial activities,2018-03-01,Los Angeles,80931,222200.0,77533,10081570,2018
financial activities,2018-04-01,Los Angeles,80894,222100.0,77533,10081570,2018
financial activities,2018-05-01,Los Angeles,81149,222800.0,77533,10081570,2018
financial activities,2018-06-01,Los Angeles,81440,223600.0,77533,10081570,2018
financial activities,2018-07-01,Los Angeles,81768,224500.0,77533,10081570,2018
financial activities,2018-08-01,Los Angeles,81623,224100.0,77533,10081570,2018
financial activities,2018-09-01,Los Angeles,80858,222000.0,77533,10081570,2018
financial activities,2018-10-01,Los Angeles,81695,224300.0,77533,10081570,2018
financial activities,2018-11-01,Los Angeles,81659,224200.0,77533,10081570,2018
financial activities,2018-12-01,Los Angeles,81987,225100.0,77533,10081570,2018
health care and social assistance,2018-01-01,Los Angeles,165863,678500.0,77533,10081570,2018
